Timestamp,Component,Run_ID,Domain,Problem,Planner,Error_Type,Dump_Path
2026-05-01T23:06:49.146898+00:00,PLANNER,870,ricochet-robots,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/870_TIMEOUT.txt
2026-05-01T23:07:19.319599+00:00,PLANNER,874,ricochet-robots,instance-11.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/874_TIMEOUT.txt
2026-05-01T23:12:49.712992+00:00,PLANNER,877,ricochet-robots,instance-11.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/877_TIMEOUT.txt
2026-05-01T23:12:56.993080+00:00,PLANNER,878,ricochet-robots,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/878_TIMEOUT.txt
2026-05-01T23:15:37.427541+00:00,PLANNER,881,snake,instance-03.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/881_TIMEOUT.txt
2026-05-01T23:18:50.243273+00:00,PLANNER,882,ricochet-robots,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/882_TIMEOUT.txt
2026-05-01T23:19:54.153561+00:00,PLANNER,883,ricochet-robots,instance-14.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/883_TIMEOUT.txt
2026-05-01T23:20:07.757307+00:00,PLANNER,884,ricochet-robots,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/884_TIMEOUT.txt
2026-05-01T23:21:38.321898+00:00,PLANNER,886,snake,instance-04.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/886_TIMEOUT.txt
2026-05-01T23:24:50.771596+00:00,PLANNER,887,ricochet-robots,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/887_TIMEOUT.txt
2026-05-01T23:26:25.263873+00:00,PLANNER,889,ricochet-robots,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/889_TIMEOUT.txt
2026-05-01T23:27:38.383160+00:00,PLANNER,890,snake,instance-07.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/890_TIMEOUT.txt
2026-05-01T23:30:51.293132+00:00,PLANNER,891,ricochet-robots,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/891_TIMEOUT.txt
2026-05-01T23:31:27.982810+00:00,PLANNER,892,ricochet-robots,instance-17.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/892_TIMEOUT.txt
2026-05-01T23:32:24.890505+00:00,PLANNER,893,ricochet-robots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/893_TIMEOUT.txt
2026-05-01T23:33:38.778981+00:00,PLANNER,895,snake,instance-08.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/895_TIMEOUT.txt
2026-05-01T23:36:51.838911+00:00,PLANNER,896,ricochet-robots,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/896_TIMEOUT.txt
2026-05-01T23:37:28.494108+00:00,PLANNER,897,ricochet-robots,instance-18.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/897_TIMEOUT.txt
2026-05-01T23:38:47.781252+00:00,PLANNER,898,ricochet-robots,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/898_TIMEOUT.txt
2026-05-01T23:39:39.047018+00:00,PLANNER,899,snake,instance-09.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/899_TIMEOUT.txt
2026-05-01T23:42:52.372629+00:00,PLANNER,900,ricochet-robots,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/900_TIMEOUT.txt
2026-05-01T23:43:29.020583+00:00,PLANNER,901,ricochet-robots,instance-19.pddl,bfws,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/901_TIMEOUT.txt
2026-05-01T23:44:48.113250+00:00,PLANNER,932,ricochet-robots,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/932_TIMEOUT.txt
2026-05-01T23:45:39.673998+00:00,PLANNER,934,snake,instance-11.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/934_TIMEOUT.txt
2026-05-01T23:48:52.942843+00:00,PLANNER,939,ricochet-robots,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/939_TIMEOUT.txt
2026-05-01T23:50:47.836699+00:00,PLANNER,942,ricochet-robots,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/942_TIMEOUT.txt
2026-05-01T23:51:40.154523+00:00,PLANNER,944,snake,instance-12.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/944_TIMEOUT.txt
2026-05-01T23:54:53.533358+00:00,PLANNER,948,ricochet-robots,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/948_TIMEOUT.txt
2026-05-01T23:56:48.001665+00:00,PLANNER,952,ricochet-robots,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/952_TIMEOUT.txt
2026-05-01T23:57:40.144778+00:00,PLANNER,953,snake,instance-13.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/953_TIMEOUT.txt
2026-05-02T00:00:54.066400+00:00,PLANNER,955,ricochet-robots,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/955_TIMEOUT.txt
2026-05-02T00:02:48.057091+00:00,PLANNER,956,ricochet-robots,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/956_TIMEOUT.txt
2026-05-02T00:03:40.370812+00:00,PLANNER,957,snake,instance-14.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/957_TIMEOUT.txt
2026-05-02T00:06:54.594863+00:00,PLANNER,958,ricochet-robots,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/958_TIMEOUT.txt
2026-05-02T00:08:47.370426+00:00,PLANNER,959,ricochet-robots,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/959_TIMEOUT.txt
2026-05-02T00:09:40.437193+00:00,PLANNER,960,snake,instance-16.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/960_TIMEOUT.txt
2026-05-02T00:12:55.195344+00:00,PLANNER,963,ricochet-robots,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/963_TIMEOUT.txt
2026-05-02T00:15:40.304760+00:00,PLANNER,964,snake,instance-17.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/964_TIMEOUT.txt
2026-05-02T00:18:48.456854+00:00,PLANNER,965,ricochet-robots,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/965_TIMEOUT.txt
2026-05-02T00:18:55.704545+00:00,PLANNER,966,ricochet-robots,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/966_TIMEOUT.txt
2026-05-02T00:21:40.241013+00:00,PLANNER,968,snake,instance-18.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/968_TIMEOUT.txt
2026-05-02T00:24:56.207629+00:00,PLANNER,969,ricochet-robots,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/969_TIMEOUT.txt
2026-05-02T00:25:57.123562+00:00,PLANNER,970,ricochet-robots,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/970_TIMEOUT.txt
2026-05-02T00:27:40.639148+00:00,PLANNER,972,snake,instance-19.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/972_TIMEOUT.txt
2026-05-02T00:30:56.709393+00:00,PLANNER,974,ricochet-robots,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/974_TIMEOUT.txt
2026-05-02T00:32:13.688547+00:00,PLANNER,975,ricochet-robots,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/975_TIMEOUT.txt
2026-05-02T00:36:57.216220+00:00,PLANNER,977,ricochet-robots,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/977_TIMEOUT.txt
2026-05-02T00:38:12.902766+00:00,PLANNER,979,ricochet-robots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/979_TIMEOUT.txt
2026-05-02T00:42:57.709166+00:00,PLANNER,981,ricochet-robots,instance-11.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/981_TIMEOUT.txt
2026-05-02T00:43:01.872534+00:00,PLANNER,982,ricochet-robots,instance-04.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/982_TIMEOUT.txt
2026-05-02T00:44:33.784225+00:00,PLANNER,984,ricochet-robots,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/984_TIMEOUT.txt
2026-05-02T00:48:58.207392+00:00,PLANNER,985,ricochet-robots,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/985_TIMEOUT.txt
2026-05-02T00:50:33.111127+00:00,PLANNER,987,ricochet-robots,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/987_TIMEOUT.txt
2026-05-02T00:54:58.688989+00:00,PLANNER,988,ricochet-robots,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/988_TIMEOUT.txt
2026-05-02T00:56:18.217355+00:00,PLANNER,989,ricochet-robots,instance-09.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/989_TIMEOUT.txt
2026-05-02T00:56:33.123905+00:00,PLANNER,990,ricochet-robots,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/990_TIMEOUT.txt
2026-05-02T01:00:59.160553+00:00,PLANNER,991,ricochet-robots,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/991_TIMEOUT.txt
2026-05-02T01:02:18.677593+00:00,PLANNER,992,ricochet-robots,instance-11.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/992_TIMEOUT.txt
2026-05-02T01:02:32.517282+00:00,PLANNER,993,ricochet-robots,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/993_TIMEOUT.txt
2026-05-02T01:06:59.636848+00:00,PLANNER,994,ricochet-robots,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/994_TIMEOUT.txt
2026-05-02T01:08:19.148176+00:00,PLANNER,995,ricochet-robots,instance-12.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/995_TIMEOUT.txt
2026-05-02T01:08:32.383435+00:00,PLANNER,996,ricochet-robots,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/996_TIMEOUT.txt
2026-05-02T01:13:00.125268+00:00,PLANNER,998,ricochet-robots,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/998_TIMEOUT.txt
2026-05-02T01:14:31.517998+00:00,PLANNER,999,visitall,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/999_TIMEOUT.txt
2026-05-02T01:19:00.604330+00:00,PLANNER,1001,ricochet-robots,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1001_TIMEOUT.txt
2026-05-02T01:20:30.774557+00:00,PLANNER,1002,visitall,instance-02.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1002_TIMEOUT.txt
2026-05-02T01:21:02.824984+00:00,PLANNER,1003,ricochet-robots,instance-16.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1003_TIMEOUT.txt
2026-05-02T01:25:01.109653+00:00,PLANNER,1004,ricochet-robots,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1004_TIMEOUT.txt
2026-05-02T01:26:30.113172+00:00,PLANNER,1005,visitall,instance-03.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1005_TIMEOUT.txt
2026-05-02T01:27:03.353216+00:00,PLANNER,1006,ricochet-robots,instance-17.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1006_TIMEOUT.txt
2026-05-02T01:31:01.632740+00:00,PLANNER,1007,visitall,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1007_TIMEOUT.txt
2026-05-02T01:32:29.442877+00:00,PLANNER,1008,visitall,instance-04.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1008_TIMEOUT.txt
2026-05-02T01:33:03.293126+00:00,PLANNER,1009,ricochet-robots,instance-18.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1009_TIMEOUT.txt
2026-05-02T01:37:02.132802+00:00,PLANNER,1010,visitall,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1010_TIMEOUT.txt
2026-05-02T01:38:29.284154+00:00,PLANNER,1011,visitall,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1011_TIMEOUT.txt
2026-05-02T01:39:03.969305+00:00,PLANNER,1012,ricochet-robots,instance-19.pddl,lama,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1012_TIMEOUT.txt
2026-05-02T01:43:02.616566+00:00,PLANNER,1058,visitall,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1058_TIMEOUT.txt
2026-05-02T01:44:29.396549+00:00,PLANNER,1059,visitall,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1059_TIMEOUT.txt
2026-05-02T01:49:03.083043+00:00,PLANNER,1060,visitall,instance-04.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1060_TIMEOUT.txt
2026-05-02T01:50:29.138075+00:00,PLANNER,1061,visitall,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1061_TIMEOUT.txt
2026-05-02T01:55:03.523140+00:00,PLANNER,1062,visitall,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1062_TIMEOUT.txt
2026-05-02T01:56:28.945323+00:00,PLANNER,1063,visitall,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1063_TIMEOUT.txt
2026-05-02T02:01:03.968240+00:00,PLANNER,1064,visitall,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1064_TIMEOUT.txt
2026-05-02T02:02:28.741790+00:00,PLANNER,1065,visitall,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1065_TIMEOUT.txt
2026-05-02T02:07:04.404018+00:00,PLANNER,1066,visitall,instance-09.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1066_TIMEOUT.txt
2026-05-02T02:08:27.783287+00:00,PLANNER,1067,visitall,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1067_TIMEOUT.txt
2026-05-02T02:13:04.863139+00:00,PLANNER,1068,visitall,instance-11.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1068_TIMEOUT.txt
2026-05-02T02:14:27.768007+00:00,PLANNER,1069,visitall,instance-14.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1069_TIMEOUT.txt
2026-05-02T02:19:05.294384+00:00,PLANNER,1070,visitall,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1070_TIMEOUT.txt
2026-05-02T02:20:26.752612+00:00,PLANNER,1071,visitall,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1071_TIMEOUT.txt
2026-05-02T02:25:05.727991+00:00,PLANNER,1072,visitall,instance-13.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1072_TIMEOUT.txt
2026-05-02T02:26:25.740754+00:00,PLANNER,1073,visitall,instance-17.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1073_TIMEOUT.txt
2026-05-02T02:31:06.166654+00:00,PLANNER,1074,visitall,instance-14.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1074_TIMEOUT.txt
2026-05-02T02:32:24.707947+00:00,PLANNER,1075,visitall,instance-18.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1075_TIMEOUT.txt
2026-05-02T02:37:06.603974+00:00,PLANNER,1076,visitall,instance-16.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1076_TIMEOUT.txt
2026-05-02T02:38:23.672067+00:00,PLANNER,1077,visitall,instance-19.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1077_TIMEOUT.txt
2026-05-02T02:41:09.311569+00:00,PLANNER,1086,depots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1086_TIMEOUT.txt
2026-05-02T02:43:07.047794+00:00,PLANNER,1101,visitall,instance-17.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1101_TIMEOUT.txt
2026-05-02T02:44:06.889286+00:00,PLANNER,1102,depots,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1102_TIMEOUT.txt
2026-05-02T02:49:07.498437+00:00,PLANNER,1109,visitall,instance-18.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1109_TIMEOUT.txt
2026-05-02T02:50:18.294371+00:00,PLANNER,1110,barman,instance-01.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1110_TIMEOUT.txt
2026-05-02T02:55:07.934617+00:00,PLANNER,1111,visitall,instance-19.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1111_TIMEOUT.txt
2026-05-02T02:56:18.094198+00:00,PLANNER,1142,barman,instance-02.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1142_TIMEOUT.txt
2026-05-02T03:01:28.553309+00:00,PLANNER,1144,barman,instance-01.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1144_TIMEOUT.txt
2026-05-02T03:07:29.011257+00:00,PLANNER,1146,barman,instance-02.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1146_TIMEOUT.txt
2026-05-02T03:07:40.634986+00:00,PLANNER,1147,barman,instance-07.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1147_TIMEOUT.txt
2026-05-02T03:13:29.458407+00:00,PLANNER,1148,barman,instance-03.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1148_TIMEOUT.txt
2026-05-02T03:13:40.154259+00:00,PLANNER,1149,barman,instance-08.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1149_TIMEOUT.txt
2026-05-02T03:19:39.395476+00:00,PLANNER,1151,barman,instance-09.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1151_TIMEOUT.txt
2026-05-02T03:22:16.785866+00:00,PLANNER,1152,barman,instance-07.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1152_TIMEOUT.txt
2026-05-02T03:25:38.781820+00:00,PLANNER,1153,barman,instance-11.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1153_TIMEOUT.txt
2026-05-02T03:28:17.234910+00:00,PLANNER,1154,barman,instance-08.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1154_TIMEOUT.txt
2026-05-02T03:31:38.262856+00:00,PLANNER,1155,barman,instance-12.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1155_TIMEOUT.txt
2026-05-02T03:37:37.853761+00:00,PLANNER,1158,barman,instance-13.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1158_TIMEOUT.txt
2026-05-02T03:40:29.108715+00:00,PLANNER,1160,barman,instance-12.pddl,madagascar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1160_TIMEOUT.txt
2026-05-02T03:44:56.034771+00:00,PLANNER,1161,barman,instance-16.pddl,decstar,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage1/error_dumps/TIMEOUT/1161_TIMEOUT.txt
