Timestamp,Component,Run_ID,Domain,Problem,Planner,LLM,Iteration,Error_Type,Dump_Path
2026-05-25T11:24:43.322037+00:00,PLANNER,6336,ricochet-robots,instance-07.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6336_TIMEOUT.txt
2026-05-25T11:26:40.977416+00:00,PLANNER,6337,snake,instance-14.pddl,lama,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6337_TIMEOUT.txt
2026-05-25T11:28:39.909923+00:00,PLANNER,6339,ricochet-robots,instance-02.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6339_TIMEOUT.txt
2026-05-25T11:30:43.862492+00:00,PLANNER,6340,ricochet-robots,instance-08.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6340_TIMEOUT.txt
2026-05-25T11:32:40.972795+00:00,PLANNER,6341,snake,instance-16.pddl,lama,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6341_TIMEOUT.txt
2026-05-25T11:34:40.460075+00:00,PLANNER,6343,ricochet-robots,instance-03.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6343_TIMEOUT.txt
2026-05-25T11:36:44.420377+00:00,PLANNER,6344,ricochet-robots,instance-09.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6344_TIMEOUT.txt
2026-05-25T11:38:40.874069+00:00,PLANNER,6345,snake,instance-17.pddl,lama,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6345_TIMEOUT.txt
2026-05-25T11:38:57.244551+00:00,PLANNER,6346,snake,instance-11.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6346_TIMEOUT.txt
2026-05-25T11:40:41.003833+00:00,PLANNER,6347,ricochet-robots,instance-04.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6347_TIMEOUT.txt
2026-05-25T11:42:47.926298+00:00,PLANNER,6348,ricochet-robots,instance-11.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6348_TIMEOUT.txt
2026-05-25T11:44:40.765437+00:00,PLANNER,6349,snake,instance-18.pddl,lama,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6349_TIMEOUT.txt
2026-05-25T11:45:00.798949+00:00,PLANNER,6350,snake,instance-12.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6350_TIMEOUT.txt
2026-05-25T11:46:41.548775+00:00,PLANNER,6351,ricochet-robots,instance-07.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6351_TIMEOUT.txt
2026-05-25T11:48:48.469864+00:00,PLANNER,6352,ricochet-robots,instance-12.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6352_TIMEOUT.txt
2026-05-25T11:50:40.503314+00:00,PLANNER,6353,snake,instance-19.pddl,lama,gemini-3.1-pro-preview-customtools,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6353_TIMEOUT.txt
2026-05-25T11:51:01.273960+00:00,PLANNER,6354,snake,instance-13.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6354_TIMEOUT.txt
2026-05-25T11:52:42.147725+00:00,PLANNER,6356,ricochet-robots,instance-08.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6356_TIMEOUT.txt
2026-05-25T11:54:49.053983+00:00,PLANNER,6358,ricochet-robots,instance-13.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6358_TIMEOUT.txt
2026-05-25T11:57:01.812010+00:00,PLANNER,6359,snake,instance-14.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6359_TIMEOUT.txt
2026-05-25T11:58:42.693270+00:00,PLANNER,6360,ricochet-robots,instance-09.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6360_TIMEOUT.txt
2026-05-25T12:00:38.783400+00:00,PLANNER,6361,snake,instance-03.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6361_TIMEOUT.txt
2026-05-25T12:00:52.590573+00:00,PLANNER,6362,ricochet-robots,instance-14.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6362_TIMEOUT.txt
2026-05-25T12:03:02.426454+00:00,PLANNER,6363,snake,instance-16.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6363_TIMEOUT.txt
2026-05-25T12:04:43.304051+00:00,PLANNER,6364,ricochet-robots,instance-11.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6364_TIMEOUT.txt
2026-05-25T12:06:38.550404+00:00,PLANNER,6365,snake,instance-04.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6365_TIMEOUT.txt
2026-05-25T12:06:53.145688+00:00,PLANNER,6366,ricochet-robots,instance-16.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6366_TIMEOUT.txt
2026-05-25T12:09:02.980083+00:00,PLANNER,6367,snake,instance-17.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6367_TIMEOUT.txt
2026-05-25T12:10:43.850186+00:00,PLANNER,6368,ricochet-robots,instance-12.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6368_TIMEOUT.txt
2026-05-25T12:12:41.453137+00:00,PLANNER,6369,snake,instance-07.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6369_TIMEOUT.txt
2026-05-25T12:12:53.783961+00:00,PLANNER,6370,ricochet-robots,instance-17.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6370_TIMEOUT.txt
2026-05-25T12:15:06.538682+00:00,PLANNER,6371,snake,instance-18.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6371_TIMEOUT.txt
2026-05-25T12:16:44.406224+00:00,PLANNER,6372,ricochet-robots,instance-13.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6372_TIMEOUT.txt
2026-05-25T12:18:41.633661+00:00,PLANNER,6373,snake,instance-08.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6373_TIMEOUT.txt
2026-05-25T12:18:57.320140+00:00,PLANNER,6374,ricochet-robots,instance-18.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6374_TIMEOUT.txt
2026-05-25T12:21:07.115296+00:00,PLANNER,6375,snake,instance-19.pddl,bfws,deepseek-reasoner,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6375_TIMEOUT.txt
2026-05-25T12:22:44.954140+00:00,PLANNER,6379,ricochet-robots,instance-14.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6379_TIMEOUT.txt
2026-05-25T12:24:44.681661+00:00,PLANNER,6380,snake,instance-09.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6380_TIMEOUT.txt
2026-05-25T12:24:57.933562+00:00,PLANNER,6381,ricochet-robots,instance-19.pddl,madagascar,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6381_TIMEOUT.txt
2026-05-25T12:28:01.518745+00:00,PLANNER,6383,snake,instance-04.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6383_TIMEOUT.txt
2026-05-25T12:28:45.574066+00:00,PLANNER,6386,ricochet-robots,instance-16.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6386_TIMEOUT.txt
2026-05-25T12:30:48.300624+00:00,PLANNER,6387,snake,instance-11.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6387_TIMEOUT.txt
2026-05-25T12:34:06.588360+00:00,PLANNER,6388,snake,instance-03.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6388_TIMEOUT.txt
2026-05-25T12:34:21.751507+00:00,PLANNER,6389,snake,instance-08.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6389_TIMEOUT.txt
2026-05-25T12:34:46.146747+00:00,PLANNER,6390,ricochet-robots,instance-17.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6390_TIMEOUT.txt
2026-05-25T12:36:48.478260+00:00,PLANNER,6391,snake,instance-12.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6391_TIMEOUT.txt
2026-05-25T12:40:06.473302+00:00,PLANNER,6392,snake,instance-04.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6392_TIMEOUT.txt
2026-05-25T12:40:22.349618+00:00,PLANNER,6393,snake,instance-09.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6393_TIMEOUT.txt
2026-05-25T12:40:46.801291+00:00,PLANNER,6394,ricochet-robots,instance-18.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6394_TIMEOUT.txt
2026-05-25T12:42:52.192596+00:00,PLANNER,6396,snake,instance-13.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6396_TIMEOUT.txt
2026-05-25T12:46:06.610218+00:00,PLANNER,6397,snake,instance-07.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6397_TIMEOUT.txt
2026-05-25T12:46:47.432356+00:00,PLANNER,6398,ricochet-robots,instance-19.pddl,madagascar,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6398_TIMEOUT.txt
2026-05-25T12:47:30.433443+00:00,PLANNER,6400,snake,instance-12.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6400_TIMEOUT.txt
2026-05-25T12:48:52.482917+00:00,PLANNER,6401,snake,instance-14.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6401_TIMEOUT.txt
2026-05-25T12:52:06.924390+00:00,PLANNER,6403,snake,instance-08.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6403_TIMEOUT.txt
2026-05-25T12:53:31.080313+00:00,PLANNER,6404,snake,instance-13.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6404_TIMEOUT.txt
2026-05-25T12:54:55.507302+00:00,PLANNER,6405,snake,instance-16.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6405_TIMEOUT.txt
2026-05-25T12:56:12.048353+00:00,PLANNER,6406,snake,instance-03.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6406_TIMEOUT.txt
2026-05-25T12:58:07.069822+00:00,PLANNER,6407,snake,instance-09.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6407_TIMEOUT.txt
2026-05-25T12:59:31.753763+00:00,PLANNER,6408,snake,instance-14.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6408_TIMEOUT.txt
2026-05-25T13:00:55.231451+00:00,PLANNER,6409,snake,instance-17.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6409_TIMEOUT.txt
2026-05-25T13:02:11.899927+00:00,PLANNER,6410,snake,instance-04.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6410_TIMEOUT.txt
2026-05-25T13:04:07.042481+00:00,PLANNER,6411,snake,instance-11.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6411_TIMEOUT.txt
2026-05-25T13:05:35.405994+00:00,PLANNER,6412,snake,instance-16.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6412_TIMEOUT.txt
2026-05-25T13:06:55.173243+00:00,PLANNER,6413,snake,instance-18.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6413_TIMEOUT.txt
2026-05-25T13:08:15.169547+00:00,PLANNER,6414,snake,instance-07.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6414_TIMEOUT.txt
2026-05-25T13:10:07.497423+00:00,PLANNER,6415,snake,instance-12.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6415_TIMEOUT.txt
2026-05-25T13:11:39.109294+00:00,PLANNER,6416,snake,instance-17.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6416_TIMEOUT.txt
2026-05-25T13:12:55.047068+00:00,PLANNER,6417,snake,instance-19.pddl,lama,gemini-3.1-pro-preview-customtools,3,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6417_TIMEOUT.txt
2026-05-25T13:14:15.499196+00:00,PLANNER,6419,snake,instance-08.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6419_TIMEOUT.txt
2026-05-25T13:16:07.552735+00:00,PLANNER,6421,snake,instance-13.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6421_TIMEOUT.txt
2026-05-25T13:17:39.803105+00:00,PLANNER,6422,snake,instance-18.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6422_TIMEOUT.txt
2026-05-25T13:20:15.561747+00:00,PLANNER,6424,snake,instance-09.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6424_TIMEOUT.txt
2026-05-25T13:22:08.202056+00:00,PLANNER,6425,snake,instance-14.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6425_TIMEOUT.txt
2026-05-25T13:23:40.516498+00:00,PLANNER,6426,snake,instance-19.pddl,madagascar,deepseek-reasoner,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6426_TIMEOUT.txt
2026-05-25T13:24:45.327248+00:00,PLANNER,6429,snake,instance-04.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6429_TIMEOUT.txt
2026-05-25T13:26:15.600244+00:00,PLANNER,6431,snake,instance-11.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6431_TIMEOUT.txt
2026-05-25T13:28:08.575321+00:00,PLANNER,6432,snake,instance-16.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6432_TIMEOUT.txt
2026-05-25T13:30:44.969363+00:00,PLANNER,6433,snake,instance-07.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6433_TIMEOUT.txt
2026-05-25T13:31:01.906975+00:00,PLANNER,6434,snake,instance-04.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6434_TIMEOUT.txt
2026-05-25T13:32:16.181245+00:00,PLANNER,6436,snake,instance-12.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6436_TIMEOUT.txt
2026-05-25T13:34:12.161719+00:00,PLANNER,6437,snake,instance-17.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6437_TIMEOUT.txt
2026-05-25T13:36:45.106337+00:00,PLANNER,6438,snake,instance-08.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6438_TIMEOUT.txt
2026-05-25T13:37:23.162667+00:00,PLANNER,6439,snake,instance-08.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6439_TIMEOUT.txt
2026-05-25T13:38:19.322204+00:00,PLANNER,6440,snake,instance-13.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6440_TIMEOUT.txt
2026-05-25T13:40:15.417529+00:00,PLANNER,6441,snake,instance-18.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6441_TIMEOUT.txt
2026-05-25T13:42:48.280070+00:00,PLANNER,6442,snake,instance-09.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6442_TIMEOUT.txt
2026-05-25T13:43:26.722994+00:00,PLANNER,6443,snake,instance-09.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6443_TIMEOUT.txt
2026-05-25T13:44:19.067941+00:00,PLANNER,6444,snake,instance-14.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6444_TIMEOUT.txt
2026-05-25T13:46:18.816354+00:00,PLANNER,6446,snake,instance-19.pddl,lama,gpt-5.4-2026-03-05,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6446_TIMEOUT.txt
2026-05-25T13:48:48.542159+00:00,PLANNER,6448,snake,instance-11.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6448_TIMEOUT.txt
2026-05-25T13:50:21.951222+00:00,PLANNER,6450,snake,instance-16.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6450_TIMEOUT.txt
2026-05-25T13:50:40.349448+00:00,PLANNER,6451,snake,instance-12.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6451_TIMEOUT.txt
2026-05-25T13:54:48.607680+00:00,PLANNER,6452,snake,instance-12.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6452_TIMEOUT.txt
2026-05-25T13:55:33.394174+00:00,PLANNER,6453,snake,instance-03.pddl,lama,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6453_TIMEOUT.txt
2026-05-25T13:56:25.302189+00:00,PLANNER,6454,snake,instance-17.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6454_TIMEOUT.txt
2026-05-25T13:56:40.954590+00:00,PLANNER,6455,snake,instance-13.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6455_TIMEOUT.txt
2026-05-25T14:00:49.217021+00:00,PLANNER,6456,snake,instance-13.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6456_TIMEOUT.txt
2026-05-25T14:01:33.372407+00:00,PLANNER,6457,snake,instance-04.pddl,lama,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6457_TIMEOUT.txt
2026-05-25T14:02:25.600621+00:00,PLANNER,6458,snake,instance-18.pddl,lama,claude-opus-4-6,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6458_TIMEOUT.txt
2026-05-25T14:02:41.594414+00:00,PLANNER,6459,snake,instance-14.pddl,madagascar,deepseek-reasoner,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6459_TIMEOUT.txt
2026-05-25T14:06:48.212955+00:00,PLANNER,6460,snake,instance-14.pddl,decstar,gemini-3.1-pro-preview-customtools,1,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6460_TIMEOUT.txt
2026-05-25T14:07:33.699630+00:00,PLANNER,6461,snake,instance-07.pddl,lama,gpt-5.4-2026-03-05,2,TIMEOUT,/Users/danielehab/My Drive/ArchAware-PDDL-Configurator/logs/stage3/error_dumps/TIMEOUT/6461_TIMEOUT.txt
